+----------------------------------------------------------------------+----------------------------------------------------------------------+-------------------------------------------------------------------------------------------------------------------------------------------------+---------------------------------------------------+
| ID                                                                   | Name                                                                 | Description                                                                                                                                     | Parent                                            |
| inventorypets:inventorypets/flyingsaddle                             | [骑高]                                                                 | 获得[宠物]飞行鞍！                                                                                                                                      | inventorypets:inventorypets/biome                 |
| inventorypets:inventorypets/furnace                                  | [用金块烹饪]                                                              | 获得[宠物]熔炉！                                                                                                                                       | inventorypets:inventorypets/enderchest            |
| inventorypets:inventorypets/generalist                               | [分类学家]                                                               | 获得每类宠物中的一只                                                                                                                                      | inventorypets:inventorypets/root                  |
| inventorypets:inventorypets/ghast                                    | [目瞪口呆！]                                                              | 获得[宠物]恶魂！                                                                                                                                       | inventorypets:inventorypets/enderman              |
| inventorypets:inventorypets/grave                                    | [这不是一种耻辱吗？]                                                          | 获得[宠物]墓碑！                                                                                                                                       | inventorypets:inventorypets/flyingsaddle          |
| inventorypets:inventorypets/heart                                    | [? ? ? ?]                                                            | 获得[宠物]心！                                                                                                                                        | inventorypets:inventorypets/dubstep               |
| inventorypets:inventorypets/holiday                                  | [已签出]                                                                | 获得所有假日宠物                                                                                                                                        | inventorypets:inventorypets/root                  |
| inventorypets:inventorypets/house                                    | [Jiggity-Jig]                                                        | 获得[宠物]房子！                                                                                                                                       | inventorypets:inventorypets/cheetah               |
| inventorypets:inventorypets/illum_from_illum                         | [强光确认！]                                                              | 用[宠物]光源产生另一个[宠物]光源！                                                                                                                             | inventorypets:inventorypets/illuminati            |
| inventorypets:inventorypets/illuminati                               | [我们在观察]                                                              | 获得[宠物]光源！                                                                                                                                       | inventorypets:inventorypets/youtuber              |
| inventorypets:inventorypets/irongolem                                | [不是讽刺吗？]                                                             | 获得[宠物]铁傀儡！                                                                                                                                      | inventorypets:inventorypets/ghast                 |
| inventorypets:inventorypets/juggernaut                               | [太多了]                                                                | 获得[宠物]神像！                                                                                                                                       | inventorypets:inventorypets/illuminati            |
| inventorypets:inventorypets/jukebox                                  | [如此著名]                                                               | 获得[宠物]唱片机！                                                                                                                                      | inventorypets:inventorypets/furnace               |
| inventorypets:inventorypets/kill_cobble                              | [泥土就是生命！]                                                            | 杀掉一个 Ssundee 粉丝                                                                                                                                 | inventorypets:inventorypets/dirt                  |
| inventorypets:inventorypets/kill_dirt                                | [鹅卵石就是生命！]                                                           | 杀掉一个 Crainer 粉丝                                                                                                                                 | inventorypets:inventorypets/cobblestone           |
| inventorypets:inventorypets/lead                                     | [发挥你的潜能]                                                             | 获得[宠物]铅！                                                                                                                                        | inventorypets:inventorypets/jukebox               |
| inventorypets:inventorypets/legend                                   | [传奇]                                                                 | 获得所有传奇宠物                                                                                                                                        | inventorypets:inventorypets/root                  |
| inventorypets:inventorypets/loot                                     | [战利品]                                                                | 获得[宠物]战利品！                                                                                                                                      | inventorypets:inventorypets/grave                 |
| inventorypets:inventorypets/magmacube                                | [热料]                                                                 | 获得[宠物]岩浆怪！                                                                                                                                      | inventorypets:inventorypets/irongolem             |
| inventorypets:inventorypets/menorah                                  | [Chag Sameach!]                                                      | 获得[宠物]九灯烛台！                                                                                                                                     | inventorypets:inventorypets/christmastree         |
| inventorypets:inventorypets/meta                                     | [满足元]                                                                | 制作一个[宠物]元！                                                                                                                                      | inventorypets:inventorypets/loot                  |
| inventorypets:inventorypets/meta_meta                                | [所以非常元]                                                              | 从[宠物]元获得[宠物]元                                                                                                                                   | inventorypets:inventorypets/use_meta              |
| inventorypets:inventorypets/mickerson                                | [42]                                                                 | 获得 Mickerson！                                                                                                                                   | inventorypets:inventorypets/meta                  |
| inventorypets:inventorypets/mishumaasaba                             | [Umoja!]                                                             | 获得[宠物]国会灯台！                                                                                                                                     | inventorypets:inventorypets/menorah               |
| inventorypets:inventorypets/mob                                      | [怪物学家]                                                               | 获得所有怪物类宠物                                                                                                                                       | inventorypets:inventorypets/root                  |
| inventorypets:inventorypets/moon                                     | [太俗气了]                                                               | 获得[宠物]月亮！                                                                                                                                       | inventorypets:inventorypets/heart                 |
| inventorypets:inventorypets/mooshroom                                | [你不是真菌]                                                              | 获得[宠物]哞菇！                                                                                                                                       | inventorypets:inventorypets/cow                   |
| inventorypets:inventorypets/netherportal                             | [下界说下界]                                                              | 获得[宠物]下界传送门！                                                                                                                                    | inventorypets:inventorypets/lead                  |
| inventorypets:inventorypets/ocelot                                   | [野猫]                                                                 | 获得[宠物]豹猫！                                                                                                                                       | inventorypets:inventorypets/mooshroom             |
| inventorypets:inventorypets/pacman                                   | [沃卡沃卡]                                                               | 获得[宠物]吃豆人！                                                                                                                                      | inventorypets:inventorypets/house                 |
| inventorypets:inventorypets/peaceful                                 | [和平爱好者]                                                              | 获得所有和平宠物                                                                                                                                        | inventorypets:inventorypets/root                  |
| inventorypets:inventorypets/petrifier                                | [小叶心菜]                                                               | 使用宠物驯服者                                                                                                                                         | inventorypets:inventorypets/root                  |
| inventorypets:inventorypets/petrify_ghast                            | [恶魂在我的口袋里]                                                           | advancement.ip.petachievePetrifyGhast.desc                                                                                                      | inventorypets:inventorypets/petrifier             |
| inventorypets:inventorypets/petrify_wither                           | [凋零在我的口袋里]                                                           | advancement.ip.petachievePetfrifyWither.desc                                                                                                    | inventorypets:inventorypets/petrify_ghast         |
| inventorypets:inventorypets/pig                                      | [尖叫者]                                                                | 获得[宠物]猪!                                                                                                                                        | inventorypets:inventorypets/ocelot                |
| inventorypets:inventorypets/pingot                                   | [挖它！]                                                                | 获得[宠物]声纳!                                                                                                                                       | inventorypets:inventorypets/mickerson             |
| inventorypets:inventorypets/pixie                                    | [你身上没有灰尘]                                                            | 获得[宠物]小精灵!                                                                                                                                      | inventorypets:inventorypets/pacman                |
| inventorypets:inventorypets/politicallycorrect                       | [节日快乐！]                                                              | 获得[宠物]政治正确!                                                                                                                                     | inventorypets:inventorypets/mishumaasaba          |
| inventorypets:inventorypets/pufferfish                               | [四齿龙]                                                                | 获得[宠物]河豚!                                                                                                                                       | inventorypets:inventorypets/cloud                 |
| inventorypets:inventorypets/purpliciouscow                           | [虚荣！]                                                                | 获得[宠物]紫斑牛!                                                                                                                                      | inventorypets:inventorypets/pingot                |
| inventorypets:inventorypets/qcm                                      | [救救我，Harry！]                                                         | 获得[宠物]量子晶体怪物!                                                                                                                                   | inventorypets:inventorypets/sponge                |
| inventorypets:inventorypets/quiver                                   | [罗宾汉]                                                                | 获得[宠物]箭筒!                                                                                                                                       | inventorypets:inventorypets/qcm                   |
| inventorypets:inventorypets/root                                     | [背包宠物]                                                               | 获得所有的宠物！                                                                                                                                        | -                                                 |
| inventorypets:inventorypets/saddle                                   | [骑上]                                                                 | 获得[宠物]鞍!                                                                                                                                        | inventorypets:inventorypets/netherportal          |
| inventorypets:inventorypets/scavenger                                | [Softy先生]                                                            | 完成寻宝游戏                                                                                                                                          | inventorypets:inventorypets/aprilfool             |
| inventorypets:inventorypets/sheep                                    | [喷泉之友]                                                               | 获得[宠物]羊!                                                                                                                                        | inventorypets:inventorypets/pig                   |
| inventorypets:inventorypets/shield                                   | [业余小丑]                                                               | 获得[宠物]盾牌!                                                                                                                                       | inventorypets:inventorypets/moon                  |
| inventorypets:inventorypets/siamese                                  | [Stacy 赞同！]                                                          | 获得[宠物]暹罗猫！                                                                                                                                      | inventorypets:inventorypets/juggernaut            |
| inventorypets:inventorypets/silverfish                               | [水下捕鱼]                                                               | 获得[宠物]蠹虫！                                                                                                                                       | inventorypets:inventorypets/pixie                 |
| inventorypets:inventorypets/slime                                    | [不灭的杰瑞]                                                              | 获得[宠物]史莱姆！                                                                                                                                      | inventorypets:inventorypets/pufferfish            |
| inventorypets:inventorypets/snowgolem                                | [南瓜头！]                                                               | 获得[宠物]雪傀儡！                                                                                                                                      | inventorypets:inventorypets/magmacube             |
| inventorypets:inventorypets/solstice                                 | [冬至来了]                                                               | 获得完整的夏至设置                                                                                                                                       | inventorypets:inventorypets/politicallycorrect    |
| inventorypets:inventorypets/specialist                               | [特殊人群]                                                               | 获得所有特殊宠物                                                                                                                                        | inventorypets:inventorypets/root                  |
| inventorypets:inventorypets/spider                                   | [阿拉戈克生活]                                                             | 获得[宠物]蜘蛛！                                                                                                                                       | inventorypets:inventorypets/snowgolem             |
| inventorypets:inventorypets/sponge                                   | [吸取教训]                                                               | 获得[宠物]海绵！                                                                                                                                       | inventorypets:inventorypets/purpliciouscow        |
| inventorypets:inventorypets/squid                                    | [小心路滑]                                                               | 获得[宠物]鱿鱼！                                                                                                                                       | inventorypets:inventorypets/sheep                 |
| inventorypets:inventorypets/sun                                      | [消失融合]                                                               | 获得[宠物]太阳！                                                                                                                                       | inventorypets:inventorypets/slime                 |
| inventorypets:inventorypets/torch                                    | [病烧]                                                                 | 获得[宠物]火把！                                                                                                                                       | inventorypets:inventorypets/silverfish            |
| inventorypets:inventorypets/use_meta                                 | [所以元]                                                                | 使用[宠物]元                                                                                                                                         | inventorypets:inventorypets/meta                  |
| inventorypets:inventorypets/utilitarian                              | [实用主义者]                                                              | 获得所有实用宠物                                                                                                                                        | inventorypets:inventorypets/root                  |
| inventorypets:inventorypets/wither                                   | [你会凋零]                                                               | 获得[宠物]凋零！                                                                                                                                       | inventorypets:inventorypets/sun                   |
| inventorypets:inventorypets/wolf                                     | [大与坏]                                                                | 获得[宠物]狼！                                                                                                                                        | inventorypets:inventorypets/torch                 |
| inventorypets:inventorypets/youtuber                                 | [捐助人]                                                                | 获得所有 YouTuber 宠物                                                                                                                                | inventorypets:inventorypets/root                  |
| minecraft:adventure/adventuring_time                                 | [探索的时光]                                                              | 发现所有的生物群系                                                                                                                                       | minecraft:adventure/sleep_in_bed                  |
| minecraft:adventure/kill_a_mob                                       | [怪物猎人]                                                               | 杀死任意敌对性怪物                                                                                                                                       | minecraft:adventure/root                          |
| minecraft:adventure/kill_all_mobs                                    | [怪物狩猎完成]                                                             | 杀死每一种敌对性怪物                                                                                                                                      | minecraft:adventure/kill_a_mob                    |
| minecraft:adventure/root                                             | [冒险]                                                                 | 冒险、探索与战斗                                                                                                                                        | -                                                 |
| minecraft:adventure/shoot_arrow                                      | [瞄准目标]                                                               | 用弓箭射点什么                                                                                                                                         | minecraft:adventure/kill_a_mob                    |
| minecraft:adventure/sleep_in_bed                                     | [甜蜜的梦]                                                               | 改变你的重生点                                                                                                                                         | minecraft:adventure/root                          |
| minecraft:adventure/sniper_duel                                      | [狙击手间的对决]                                                            | 用弓箭从50米外干掉一只骷髅                                                                                                                                  | minecraft:adventure/shoot_arrow                   |
| minecraft:adventure/summon_iron_golem                                | [招募援兵]                                                               | 召唤一只铁傀儡来帮忙守卫村庄                                                                                                                                  | minecraft:adventure/trade                         |
| minecraft:adventure/totem_of_undying                                 | [超越生死]                                                               | 利用不死图腾逃离死神                                                                                                                                      | minecraft:adventure/kill_a_mob                    |
| minecraft:adventure/trade                                            | [这交易不错！]                                                             | 成功与一名村民进行交易                                                                                                                                     | minecraft:adventure/root                          |
| minecraft:end/dragon_breath                                          | [你需要来点薄荷糖]                                                           | 用玻璃瓶收集一些龙息                                                                                                                                      | minecraft:end/kill_dragon                         |
| minecraft:end/dragon_egg                                             | [下一世代]                                                               | 获得龙蛋                                                                                                                                            | minecraft:end/kill_dragon                         |
| minecraft:end/elytra                                                 | [天空即为极限]                                                             | 找到鞘翅                                                                                                                                            | minecraft:end/find_end_city                       |
| minecraft:end/enter_end_gateway                                      | [远程折跃]                                                               | 逃离这个岛屿                                                                                                                                          | minecraft:end/kill_dragon                         |
| minecraft:end/find_end_city                                          | [在游戏尽头的城市]                                                           | 进去吧，又能发生什么呢？                                                                                                                                    | minecraft:end/enter_end_gateway                   |
| minecraft:end/kill_dragon                                            | [解放末地]                                                               | 祝君好运                                                                                                                                            | minecraft:end/root                                |
| minecraft:end/levitate                                               | [这上面的风景不错]                                                           | 利用潜影贝的攻击向上漂浮50个方块                                                                                                                               | minecraft:end/find_end_city                       |
| minecraft:end/respawn_dragon                                         | [结束了…再一次…]                                                           | 复活末影龙                                                                                                                                           | minecraft:end/kill_dragon                         |
| minecraft:end/root                                                   | [末地]                                                                 | 还是开始了？                                                                                                                                          | -                                                 |
| minecraft:husbandry/balanced_diet                                    | [均衡饮食]                                                               | 尝遍天下食材，即便是对身体不好的                                                                                                                                | minecraft:husbandry/plant_seed                    |
| minecraft:husbandry/break_diamond_hoe                                | [终极奉献]                                                               | 用坏一把钻石锄，然后重新考虑你的人生抉择                                                                                                                            | minecraft:husbandry/plant_seed                    |
| minecraft:husbandry/bred_all_animals                                 | [成双成对]                                                               | 繁殖每种动物！                                                                                                                                         | minecraft:husbandry/breed_an_animal               |
| minecraft:husbandry/breed_an_animal                                  | [我从哪儿来？]                                                             | 繁殖一对动物                                                                                                                                          | minecraft:husbandry/root                          |
| minecraft:husbandry/plant_seed                                       | [开荒垦地]                                                               | 种下种子，见证它的成长                                                                                                                                     | minecraft:husbandry/root                          |
| minecraft:husbandry/root                                             | [农牧业]                                                                | 世界无处没有朋友与美食                                                                                                                                     | -                                                 |
| minecraft:husbandry/tame_an_animal                                   | [永恒的伙伴]                                                              | 驯服一只动物                                                                                                                                          | minecraft:husbandry/root                          |
| minecraft:nether/all_effects                                         | [为什么会变成这样呢？]                                                         | 同时拥有所有状态效果                                                                                                                                      | minecraft:nether/all_potions                      |
| minecraft:nether/all_potions                                         | [狂乱的鸡尾酒]                                                             | 同时拥有所有药水效果                                                                                                                                      | minecraft:nether/brew_potion                      |
| minecraft:nether/brew_potion                                         | [本地的酿造厂]                                                             | 酿造一瓶药水                                                                                                                                          | minecraft:nether/obtain_blaze_rod                 |
| minecraft:nether/create_beacon                                       | [带信标回家]                                                              | 建造并放置一个信标                                                                                                                                       | minecraft:nether/summon_wither                    |
| minecraft:nether/create_full_beacon                                  | [信标工程师]                                                              | 让一个信标发挥最大功效                                                                                                                                     | minecraft:nether/create_beacon                    |
| minecraft:nether/fast_travel                                         | [子空间泡泡]                                                              | 利用下界移动对应主世界7千米的距离                                                                                                                               | minecraft:nether/root                             |
| minecraft:nether/find_fortress                                       | [可怕的要塞]                                                              | 用你的方式进入下界要塞                                                                                                                                     | minecraft:nether/root                             |
| minecraft:nether/get_wither_skull                                    | [诡异又可怕的骷髅]                                                           | 获得凋灵骷髅的头颅                                                                                                                                       | minecraft:nether/find_fortress                    |
| minecraft:nether/obtain_blaze_rod                                    | [与火共舞]                                                               | 让烈焰人从烈焰棒中解放吧                                                                                                                                    | minecraft:nether/find_fortress                    |
| minecraft:nether/return_to_sender                                    | [见鬼去吧]                                                               | 用一团火球干掉一只恶魂                                                                                                                                     | minecraft:nether/root                             |
| minecraft:nether/root                                                | [下界]                                                                 | 记得带夏装                                                                                                                                           | -                                                 |
| minecraft:nether/summon_wither                                       | [凋零山庄]                                                               | 召唤一只凋灵                                                                                                                                          | minecraft:nether/get_wither_skull                 |
| minecraft:nether/uneasy_alliance                                     | [不稳定的同盟]                                                             | 把一只恶魂从下界救出，将其安全带到主世界……然后干掉它。                                                                                                                    | minecraft:nether/return_to_sender                 |
| minecraft:recipes/brewing/blaze_powder                               | minecraft:recipes/brewing/blaze_powder                               | <null>                                                                                                                                          | minecraft:recipes/root                            |
| minecraft:recipes/brewing/brewing_stand                              | minecraft:recipes/brewing/brewing_stand                              | <null>                                                                                                                                          | minecraft:recipes/root                            |
| minecraft:recipes/brewing/cauldron                                   | minecraft:recipes/brewing/cauldron                                   | <null>                                                                                                                                          | minecraft:recipes/root                            |
| minecraft:recipes/brewing/fermented_spider_eye                       | minecraft:recipes/brewing/fermented_spider_eye                       | <null>                                                                                                                                          | minecraft:recipes/root                            |
| minecraft:recipes/brewing/glass_bottle                               | minecraft:recipes/brewing/glass_bottle                               | <null>                                                                                                                                          | minecraft:recipes/root                            |
| minecraft:recipes/brewing/golden_carrot                              | minecraft:recipes/brewing/golden_carrot                              | <null>                                                                                                                                          | minecraft:recipes/root                            |
| minecraft:recipes/brewing/magma_cream                                | minecraft:recipes/brewing/magma_cream                                | <null>                                                                                                                                          | minecraft:recipes/root                            |
| minecraft:recipes/brewing/speckled_melon                             | minecraft:recipes/brewing/speckled_melon                             | <null>                                                                                                                                          | minecraft:recipes/root                            |
| minecraft:recipes/building_blocks/acacia_planks                      | minecraft:recipes/building_blocks/acacia_planks                      | <null>                                                                                                                                          | minecraft:recipes/root                            |
| minecraft:recipes/building_blocks/acacia_stairs                      | minecraft:recipes/building_blocks/acacia_stairs                      | <null>                                                                                                                                          | minecraft:recipes/root                            |
| minecraft:recipes/building_blocks/acacia_wooden_slab                 | minecraft:recipes/building_blocks/acacia_wooden_slab                 | <null>                                                                                                                                          | minecraft:recipes/root                            |
| minecraft:recipes/building_blocks/andesite                           | minecraft:recipes/building_blocks/andesite                           | <null>                                                                                                                                          | minecraft:recipes/root                            |
| minecraft:recipes/building_blocks/birch_planks                       | minecraft:recipes/building_blocks/birch_planks                       | <null>                                                                                                                                          | minecraft:recipes/root                            |
| minecraft:recipes/building_blocks/birch_stairs                       | minecraft:recipes/building_blocks/birch_stairs                       | <null>                                                                                                                                          | minecraft:recipes/root                            |
| minecraft:recipes/building_blocks/birch_wooden_slab                  | minecraft:recipes/building_blocks/birch_wooden_slab                  | <null>                                                                                                                                          | minecraft:recipes/root                            |
| minecraft:recipes/building_blocks/black_concrete_powder              | minecraft:recipes/building_blocks/black_concrete_powder              | <null>                                                                                                                                          | minecraft:recipes/root                            |
| minecraft:recipes/building_blocks/black_stained_glass                | minecraft:recipes/building_blocks/black_stained_glass                | <null>                                                                                                                                          | minecraft:recipes/root                            |
| minecraft:recipes/building_blocks/black_stained_hardened_clay        | minecraft:recipes/building_blocks/black_stained_hardened_clay        | <null>                                                                                                                                          | minecraft:recipes/root                            |
| minecraft:recipes/building_blocks/black_wool                         | minecraft:recipes/building_blocks/black_wool                         | <null>                                                                                                                                          | minecraft:recipes/root                            |
| minecraft:recipes/building_blocks/blue_concrete_powder               | minecraft:recipes/building_blocks/blue_concrete_powder               | <null>                                                                                                                                          | minecraft:recipes/root                            |
| minecraft:recipes/building_blocks/blue_stained_glass                 | minecraft:recipes/building_blocks/blue_stained_glass                 | <null>                                                                                                                                          | minecraft:recipes/root                            |
| minecraft:recipes/building_blocks/blue_stained_hardened_clay         | minecraft:recipes/building_blocks/blue_stained_hardened_clay         | <null>                                                                                                                                          | minecraft:recipes/root                            |
| minecraft:recipes/building_blocks/blue_wool                          | minecraft:recipes/building_blocks/blue_wool                          | <null>                                                                                                                                          | minecraft:recipes/root                            |
